time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-12-19T10:17:11.706Z,60.7169,-150.8918,54.8,1.3,ml,,,,0.64,ak,ak023g7yrig2,2024-01-05T04:11:53.236Z,"21 km NNW of Sterling, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-19T10:00:52.144Z,59.6846,-153.2284,101,2,ml,,,,0.51,ak,ak023g7ynybo,2024-01-05T04:11:47.265Z,"50 km ESE of Pedro Bay, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-19T09:47:02.278Z,60.5548,-152.5726,13.5,1.1,ml,,,,0.63,ak,ak023g7yce95,2024-01-05T04:11:47.054Z,"69 km W of Salamatof, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-12-19T09:30:36.307Z,60.0081,-152.7119,100.7,1.6,ml,,,,0.33,ak,ak023g7y8xe3,2024-01-05T04:11:46.585Z,"55 km W of Happy Valley, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-19T09:06:17.659Z,58.668,-152.761,56,1.9,ml,,,,0.6,ak,ak023g7y3qe0,2024-01-05T04:11:45.809Z,"68 km N of Aleneva, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-19T07:57:44.063Z,60.2065,-151.9583,81,1.4,ml,,,,0.51,ak,ak023g7x7urq,2024-01-05T04:11:52.751Z,"23 km NW of Ninilchik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-19T07:29:19.103Z,60.2807,-151.1905,57.7,1.3,ml,,,,0.54,ak,ak023g7x1ssm,2024-01-05T04:11:52.521Z,"7 km SE of Kasilof, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-12-19T06:54:59.655Z,60.2239,-153.1747,147.1,1.9,ml,,,,0.57,ak,ak023g7wlt6q,2024-01-05T04:11:44.468Z,"63 km E of Port Alsworth, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-19T05:31:19.320Z,60.4905,-152.8093,130.5,1.6,ml,,,,0.45,ak,ak023g7vvd18,2024-01-05T04:11:52.117Z,"79 km NW of Ninilchik, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-12-19T04:48:06.229Z,60.8773,-152.2614,106.3,1.7,ml,,,,0.59,ak,ak023g7vdjla,2024-01-05T04:11:51.647Z,"56 km WNW of Nikiski, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-12-19T04:23:16.477Z,60.4136,-152.2271,83.9,1.4,ml,,,,0.36,ak,ak023g7v87hb,2024-01-05T04:11:51.009Z,"50 km WNW of Clam Gulch, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-19T02:34:46.768Z,57.8935,-153.7653,56.3,1.5,ml,,,,0.32,ak,ak023g7u3rhc,2024-01-05T18:45:34.407Z,"41 km NNE of Larsen Bay, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-19T02:12:27.413Z,59.3019,-152.7218,72.4,1.6,ml,,,,0.39,ak,ak023g7tz08l,2024-01-05T04:11:50.178Z,"45 km W of Nanwalek, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-19T02:08:56.596Z,60.1921,-150.8567,59.5,1.3,ml,,,,0.68,ak,ak023g7ty7mj,2024-01-05T04:11:49.976Z,"28 km SE of Kasilof, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-19T01:40:43.485Z,59.5715,-152.9609,98.3,1.8,ml,,,,0.41,ak,ak023g7tjlx8,2024-01-05T04:11:49.731Z,"63 km WNW of Nanwalek, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-12-19T01:13:15.408Z,59.8582,-152.8484,97.2,1.8,ml,,,,0.63,ak,ak023g7tdrf8,2024-01-05T04:11:49.301Z,"57 km W of Anchor Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-19T00:39:49.464Z,60.2543,-150.9839,57.2,2.2,ml,,,,0.66,ak,ak023g7sxz09,2024-01-05T04:11:39.799Z,"18 km ESE of Kasilof, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-18T21:54:42.111Z,59.095,-154.0484,124.3,2.4,ml,,,,0.46,ak,ak023g6hzxdi,2024-02-27T22:57:00.040Z,"56 km SE of Kokhanok, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-18T21:50:56.866Z,59.9406,-153.3342,134.9,1.8,ml,,,,0.4,ak,ak023g6hz3py,2024-01-03T19:52:53.966Z,"46 km ENE of Pedro Bay, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-18T21:47:19.001Z,59.7962,-152.8309,106.2,1.7,ml,,,,0.36,ak,ak023g6hydn7,2024-01-03T19:52:48.550Z,"56 km W of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-18T20:29:55.357Z,59.554,-152.5174,67.1,1.4,ml,,,,0.25,ak,ak023g6h95yn,2024-01-03T19:52:53.391Z,"40 km WNW of Nanwalek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-18T19:50:54.731Z,59.8407,-152.9438,99.8,1.8,ml,,,,0.35,ak,ak023g6gs8ch,2024-01-03T19:52:52.979Z,"62 km W of Anchor Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-18T19:32:36.024Z,60.3775,-150.706,68.8,1.7,ml,,,,0.29,ak,ak023g6goc0i,2024-01-03T19:52:52.758Z,"14 km SSE of Funny River, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-18T19:02:38.721Z,59.6997,-153.3126,4.8,1.4,ml,,,,0.62,ak,ak023g6ghwpl,2024-01-03T19:52:46.992Z,"45 km ESE of Pedro Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-18T18:44:46.271Z,59.7707,-152.5468,79.3,1.7,ml,,,,0.34,ak,ak023g6g5hsj,2024-01-03T19:52:52.520Z,"40 km W of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-18T17:40:46.958Z,60.6749,-151.2156,67,1.5,ml,,,,0.77,ak,ak023g6fj7dj,2024-01-03T19:52:52.315Z,"4 km ESE of Nikiski, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-12-18T17:24:45.881Z,60.2,-152.867,96.8,1.7,ml,,,,0.37,ak,ak023g6ffru4,2024-01-03T19:52:51.907Z,"68 km WNW of Ninilchik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-18T16:48:31.631Z,60.9744,-151.494,70.1,1.5,ml,,,,0.42,ak,ak023g6ezgbf,2024-01-03T19:52:51.698Z,"21 km WSW of Tyonek, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-18T13:28:53.455Z,60.0887,-152.2302,90.6,1.6,ml,,,,0.3,ak,ak023g6d2wv5,2024-01-03T19:52:50.507Z,"31 km W of Ninilchik, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-18T11:46:12.961Z,60.9431,-152.2216,98.1,1.6,ml,,,,0.84,ak,ak023g6bztf4,2024-01-03T22:00:51.926Z,"58 km WNW of Nikiski, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-18T11:26:46.288Z,59.733,-153.4997,125,1.9,ml,,,,0.6,ak,ak023g6bvmd2,2024-01-03T22:00:47.346Z,"34 km E of Pedro Bay, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-18T10:34:29.730Z,58.3278333333333,-154.838166666667,5.28,0.19,ml,13,159,,0.21,av,av92157356,2023-12-19T19:04:31.470Z,"87 km NNW of Karluk, Alaska",earthquake,0.52,1.15,0.179706169781567,13,reviewed,av,av
2023-12-18T10:32:55.980Z,60.0867,-152.311,88.5,1.7,ml,,,,0.35,ak,ak023g6bbh3y,2024-01-03T22:00:51.301Z,"35 km WNW of Happy Valley, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-12-18T09:41:52.870Z,60.0136666666667,-153.102833333333,2.79,-0.91,ml,5,125,,0.12,av,av92157336,2023-12-19T18:36:45.970Z,"61 km ENE of Pedro Bay, Alaska",earthquake,0.43,1.37,0.0843662724249623,5,reviewed,av,av
2023-12-18T09:25:11.560Z,58.3141666666667,-154.867,7.38,-0.04,ml,9,271,,0.16,av,av91124953,2023-12-19T18:53:35.980Z,"86 km NNW of Karluk, Alaska",earthquake,0.69,1.39,0.160657144972452,9,reviewed,av,av
2023-12-18T06:37:26.381Z,60.3525,-152.1837,92,1.8,ml,,,,0.48,ak,ak023g68yqzc,2024-01-03T22:00:46.258Z,"44 km NW of Ninilchik, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-18T06:35:17.534Z,60.5586,-151.8032,77.7,1.4,ml,,,,0.6,ak,ak023g68yavd,2024-01-03T22:00:49.457Z,"27 km WSW of Salamatof, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-18T06:08:33.751Z,60.6433,-151.6728,73.4,1.5,ml,,,,0.8,ak,ak023g68sjsf,2024-01-03T22:00:49.216Z,"19 km W of Salamatof, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-18T05:45:44.920Z,58.6625,-154.0655,25.43,0.64,ml,7,326,,0.27,av,av91124923,2023-12-19T05:02:42.180Z,"95 km NW of Aleneva, Alaska",earthquake,2.5,1.22,0.134309723934923,7,reviewed,av,av
2023-12-18T05:09:47.980Z,60.0125,-153.099333333333,1.45,-0.97,ml,4,164,,0.22,av,av92157241,2023-12-19T04:37:41.310Z,"61 km ENE of Pedro Bay, Alaska",earthquake,0.81,0.54,0.0850692033900181,4,reviewed,av,av
2023-12-18T02:19:36.938Z,59.7156,-152.1803,75.9,1.9,ml,,,,0.77,ak,ak023g66h6hp,2024-01-03T22:00:48.786Z,"20 km WSW of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-18T01:14:06.178Z,58.3219,-150.9302,25,1.9,ml,,,,0.89,ak,ak023g65ulxl,2024-01-03T22:00:47.814Z,"102 km ENE of Ouzinkie, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-17T19:06:57.100Z,59.1725,-152.6662,69.7,1.7,ml,,,,0.39,ak,ak023g4szgj2,2023-12-29T23:17:39.025Z,"47 km WSW of Nanwalek, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2023-12-17T16:49:00.554Z,57.9239,-154.5266,62.2,1.4,ml,,,,0.23,ak,ak023g4rg953,2023-12-29T23:17:37.467Z,"39 km N of Karluk, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2023-12-17T16:41:45.004Z,59.3371,-152.9607,95.1,1.8,ml,,,,0.35,ak,ak023g4remuc,2023-12-29T23:17:37.266Z,"59 km W of Nanwalek, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-17T16:38:07.948Z,60.5754,-151.263,69.1,1.6,ml,,,,0.42,ak,ak023g4rdsqu,2023-12-29T23:17:30.887Z,"2 km N of Kenai, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-17T16:27:29.770Z,60.3737,-151.9432,84.9,1.7,ml,,,,0.38,ak,ak023g4rbln5,2023-12-29T23:17:37.054Z,"34 km WNW of Clam Gulch, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-17T15:15:50.740Z,59.9948333333333,-153.051833333333,-3,-0.55,ml,4,157,,0.06,av,av92156836,2023-12-18T23:38:22.560Z,"63 km ENE of Pedro Bay, Alaska",earthquake,0.3,1.08,0.267104493050993,4,reviewed,av,av
2023-12-17T14:29:09.031Z,60.0931,-152.6787,106.9,2.6,ml,,,,0.59,ak,ak023g4q5477,2024-02-27T22:56:59.040Z,"55 km WNW of Happy Valley, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-17T13:04:55.427Z,60.8795,-151.5922,76,1.6,ml,,,,0.38,ak,ak023g4pefc6,2023-12-29T23:17:35.956Z,"26 km NW of Nikiski, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-17T12:58:46.822Z,58.267,-154.7875,89.3,1.7,ml,,,,0.43,ak,ak023g4p4idf,2023-12-29T23:17:29.816Z,"80 km NNW of Karluk, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-17T11:40:00.239Z,59.6686,-153.3232,97.8,1.7,ml,,,,0.32,ak,ak023g4of5nb,2024-01-07T23:22:17.407Z,"45 km ESE of Pedro Bay, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-17T11:18:40.561Z,60.5276,-151.1847,26.9,1.4,ml,,,,0.54,ak,ak023g4oaj08,2024-01-07T23:22:17.190Z,"5 km SE of Kenai, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2023-12-17T10:26:59.605Z,59.834,-153.3801,105.1,2,ml,,,,0.61,ak,ak023g4nquj9,2024-01-07T23:22:11.287Z,"41 km E of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-17T09:43:51.237Z,59.8566,-153.13,107.9,1.9,ml,,,,0.57,ak,ak023g4n91ir,2024-01-07T23:22:16.377Z,"55 km E of Pedro Bay, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-17T09:05:32.245Z,60.0938,-152.2799,71.9,1.6,ml,,,,0.31,ak,ak023g4n0uug,2024-01-07T23:22:16.162Z,"34 km W of Ninilchik, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-12-17T08:08:06.672Z,59.8442,-152.8918,96.6,1.8,ml,,,,0.28,ak,ak023g4mg0ez,2024-01-07T23:22:15.734Z,"59 km W of Anchor Point, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-17T07:37:58.693Z,59.88,-152.1355,60.9,2.3,ml,,,,0.61,ak,ak023g4m0wks,2024-01-07T23:22:10.180Z,"20 km NW of Anchor Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-17T05:19:56.517Z,60.9404,-150.7138,41,1.8,ml,,,,0.51,ak,ak023g4kq6ao,2024-01-07T23:22:08.842Z,"2 km NW of Point Possession, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-17T05:07:54.723Z,58.3226,-154.8429,5.1,1.2,ml,,,,0.65,ak,ak023g4knln7,2024-01-07T23:22:08.412Z,"87 km NNW of Karluk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-17T03:54:11.314Z,59.9157,-152.239,65.1,1.8,ml,,,,0.53,ak,ak023g4jqpor,2024-01-07T23:22:13.430Z,"27 km NW of Anchor Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-17T00:48:44.897Z,60.935,-150.7466,37.9,1.5,ml,,,,0.39,ak,ak023g4hx6ea,2024-01-07T23:22:06.195Z,"3 km WNW of Point Possession, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-12-16T20:52:33.753Z,59.915,-152.8708,84.9,1.9,ml,,,,0.43,ak,ak023g36bcqx,2023-12-29T22:55:04.689Z,"60 km WNW of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-16T19:24:40.053Z,60.2477,-153.6125,188.2,4.7,mww,,,,0.86,ak,ak023g35jxin,2024-02-17T22:43:12.040Z,"39 km E of Port Alsworth, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-16T19:12:58.181Z,59.8135,-153.6045,136.3,2.1,ml,,,,0.59,ak,ak023g35heey,2023-12-29T22:55:07.085Z,"28 km E of Pedro Bay, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-16T18:37:15.977Z,59.6409,-152.6687,73.6,1.8,ml,,,,0.42,ak,ak023g3518gd,2023-12-29T22:55:06.877Z,"49 km WSW of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-16T18:28:33.047Z,59.6738,-152.2186,59.4,2.5,ml,,,,0.57,ak,ak023g34zcbc,2024-02-17T22:43:12.040Z,"24 km WSW of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-16T15:10:42.671Z,59.4139,-153.0233,94.9,2.2,ml,,,,0.47,ak,ak023g3337bf,2023-12-29T22:55:01.970Z,"62 km W of Nanwalek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-16T12:42:53.920Z,59.3912,-152.9641,87.1,1.8,ml,,,,0.33,ak,ak023g31hsi2,2023-12-29T22:54:59.828Z,"59 km W of Nanwalek, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-16T10:03:44.007Z,60.0458,-151.2503,40.6,1.5,ml,,,,0.62,ak,ak023g302jc6,2023-12-30T01:50:09.015Z,"22 km SSE of Clam Gulch, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-16T09:53:12.248Z,60.4827,-151.0609,50.1,1.4,ml,,,,0.56,ak,ak023g2zrr6a,2023-12-30T01:50:08.792Z,"0 km SSW of Soldotna, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-12-16T09:08:23.790Z,60.6511666666667,-152.69,4.82,-0.14,ml,6,246,,0.07,av,av91124748,2023-12-17T20:59:35.320Z,"75 km W of Salamatof, Alaska",earthquake,0.52,0.95,0.382383704810644,6,reviewed,av,av
2023-12-16T08:57:16.999Z,58.2516,-154.9552,2.9,1.5,ml,,,,0.42,ak,ak023g2z76tq,2023-12-30T01:50:07.860Z,"81 km NNW of Karluk, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-16T08:50:03.907Z,58.1396,-153.2572,7.2,1.3,ml,,,,0.35,ak,ak023g2z5ns6,2023-12-30T01:50:12.761Z,"22 km WNW of Aleneva, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-16T07:15:02.847Z,60.2999,-152.5901,95.6,1.8,ml,,,,0.63,ak,ak023g2ycq18,2023-12-30T01:50:12.143Z,"58 km WNW of Ninilchik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-16T07:05:00.191Z,59.9674,-153.1955,146.4,2,ml,,,,0.55,ak,ak023g2yako3,2023-12-30T01:50:11.925Z,"54 km ENE of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-16T07:01:35.634Z,60.8916,-150.1805,45.9,1.3,ml,,,,0.44,ak,ak023g2y9sjf,2023-12-30T01:50:11.725Z,"27 km E of Point Possession, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-16T06:22:09.198Z,58.7407,-152.9855,61.1,2,ml,,,,0.55,ak,ak023g2xsokd,2023-12-30T01:50:05.757Z,"75 km N of Aleneva, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-16T06:14:04.773Z,59.9048,-153.1937,139.4,1.9,ml,,,,0.56,ak,ak023g2xr3u2,2023-12-30T01:50:05.548Z,"52 km ENE of Pedro Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-16T04:12:41.178Z,59.2287,-153.3619,90.9,2,ml,,,,0.53,ak,ak023g2wjuzw,2023-12-30T01:50:03.978Z,"73 km ESE of Pope-Vannoy Landing, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-16T03:58:40.932Z,60.8103,-152.5462,115.6,1.8,ml,,,,0.49,ak,ak023g2w8acd,2023-12-30T01:50:11.080Z,"69 km W of Nikiski, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-16T02:26:34.320Z,60.0951,-151.4496,50.7,3.1,ml,,,,0.73,ak,ak023g2vfz9u,2024-02-17T22:43:12.040Z,"13 km ENE of Ninilchik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-16T02:09:56.375Z,59.8967,-152.3982,86,1.9,ml,,,,0.54,ak,ak023g2vcdx6,2023-12-30T01:50:02.451Z,"34 km WNW of Anchor Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-16T02:07:12.952Z,60.0974,-151.3645,41.1,1.8,ml,,,,0.65,ak,ak023g2vbuzs,2023-12-30T01:50:02.204Z,"14 km S of Clam Gulch, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-16T00:45:15.770Z,60.2211,-150.2747,33.3,1.6,ml,,,,0.5,ak,ak023g2ud580,2023-12-30T01:50:00.878Z,"38 km SW of Cooper Landing, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-15T23:25:05.100Z,58.3081666666667,-154.991833333333,1.87,-0.44,ml,6,200,,0.08,av,av91124698,2023-12-16T03:02:15.200Z,"88 km NNW of Karluk, Alaska",earthquake,0.57,0.72,0.246421283529659,6,reviewed,av,av
2023-12-15T23:14:28.942Z,60.635,-152.498,98.3,1.7,ml,,,,0.37,ak,ak023g1kc5hy,2023-12-29T00:21:28.747Z,"64 km W of Salamatof, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-15T19:35:44.377Z,59.5338,-152.9405,88.8,2.1,ml,,,,0.49,ak,ak023g1i2yaf,2023-12-29T00:21:25.995Z,"61 km WNW of Nanwalek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-15T19:22:13.158Z,58.0645,-153.8061,54,2,ml,,,,0.42,ak,ak023g1i03k1,2023-12-29T00:21:25.503Z,"52 km W of Aleneva, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-15T17:59:46.357Z,60.7374,-152.3663,95.6,1.6,ml,,,,0.38,ak,ak023g1h18gb,2023-12-29T00:21:32.085Z,"58 km WNW of Salamatof, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-15T17:50:29.098Z,59.1467,-153.1288,74,1.8,ml,,,,0.38,ak,ak023g1gz9mq,2023-12-29T00:21:24.848Z,"72 km WSW of Nanwalek, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-15T16:24:19.747Z,60.4606,-152.1231,85.8,1.8,ml,,,,0.52,ak,ak023g1g88rs,2023-12-29T00:21:23.204Z,"46 km W of Kalifornsky, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-15T15:53:14.404Z,59.0673,-151.0025,46.8,2.1,ml,,,,0.49,ak,ak023g1ft0hc,2023-12-29T00:21:31.242Z,"56 km SE of Port Graham, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-15T15:29:15.808Z,58.2784,-154.9605,2.8,1.4,ml,,,,0.53,ak,ak023g1fnvea,2023-12-29T00:21:22.573Z,"84 km NNW of Karluk, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-15T13:40:11.839Z,60.6562,-150.9877,55.1,2.6,ml,,,,0.88,ak,ak023g1ejcqt,2024-02-17T22:43:11.040Z,"14 km NNE of Ridgeway, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-15T12:03:12.265Z,60.3265,-151.7755,66.2,1.4,ml,,,,0.5,ak,ak023g1dpzp6,2023-12-29T00:21:30.011Z,"23 km WNW of Clam Gulch, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-12-15T10:40:51.575Z,59.9685,-152.5003,77.5,1.4,ml,,,,0.31,ak,ak023g1cr50l,2023-12-29T18:04:16.103Z,"42 km W of Happy Valley, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-15T10:14:43.028Z,59.5662,-153.067,79.4,1.5,ml,,,,0.35,ak,ak023g1cljqm,2023-12-29T18:04:15.474Z,"63 km ESE of Pedro Bay, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-15T09:53:43.919Z,60.9962,-152.4187,117.4,3.5,ml,,,,0.63,ak,ak023g1c8h24,2024-02-17T22:43:10.040Z,"69 km W of Tyonek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-15T08:30:57.314Z,60.9357,-150.3388,42.3,1.4,ml,,,,0.38,ak,ak023g1bi8qh,2023-12-29T18:04:10.510Z,"19 km E of Point Possession, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-15T07:46:41.633Z,60.6388,-152.7158,123.4,1.8,ml,,,,0.44,ak,ak023g1b03qb,2023-12-29T18:04:14.297Z,"76 km W of Salamatof, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-15T07:02:46.940Z,60.0631666666667,-153.067666666667,6,-0.49,ml,4,306,,0.17,av,av92154631,2023-12-15T21:52:42.800Z,"65 km ENE of Pedro Bay, Alaska",earthquake,1.94,1.01,0.226429911116233,4,reviewed,av,av
2023-12-15T05:38:44.986Z,60.2519,-153.1805,120.2,1.9,ml,,,,0.32,ak,ak023g19rj1u,2023-12-29T18:04:13.685Z,"63 km E of Port Alsworth, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-15T03:51:53.665Z,60.2936,-151.1791,46.9,1.9,ml,,,,0.48,ak,ak023g18ngs1,2023-12-29T18:04:07.723Z,"7 km SE of Kasilof, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-15T01:58:10.373Z,59.3712,-154.3241,9,1.6,ml,,,,0.81,ak,ak023g17i09v,2023-12-29T18:04:06.528Z,"22 km SSE of Pope-Vannoy Landing, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-15T01:35:44.230Z,59.6388,-152.7228,78.2,2.1,ml,,,,0.42,ak,ak023g17d5d9,2023-12-29T18:04:06.047Z,"52 km WSW of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-15T00:27:51.815Z,60.0469,-152.9168,113.5,2.1,ml,,,,0.5,ak,ak023g16q0m3,2023-12-29T18:04:05.541Z,"67 km W of Happy Valley, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-14T23:34:33.960Z,60.0291666666667,-153.027833333333,6.74,0.12,ml,4,191,,0.11,av,av92154366,2023-12-15T01:29:37.740Z,"66 km ENE of Pedro Bay, Alaska",earthquake,0.96,0.76,0.278746325941972,4,reviewed,av,av
2023-12-14T22:06:19.171Z,59.9544,-153.5517,149.1,2,ml,,,,0.53,ak,ak023fzw5mxp,2023-12-29T06:11:23.919Z,"36 km ENE of Pedro Bay, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-14T21:52:34.440Z,60.0286666666667,-153.080166666667,3.91,-0.62,ml,5,101,,0.14,av,av92154316,2023-12-15T01:25:36.240Z,"63 km ENE of Pedro Bay, Alaska",earthquake,0.54,1.37,0.205988051374142,5,reviewed,av,av
2023-12-14T21:40:14.329Z,60.687,-150.5915,48.3,1.6,ml,,,,0.46,ak,ak023fzvrh8q,2023-12-29T06:11:18.827Z,"19 km NNE of Sterling, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-14T16:20:56.892Z,59.1438,-153.6765,96.2,1.9,ml,,,,0.4,ak,ak023fzso48p,2023-12-29T06:11:22.139Z,"65 km SE of Pope-Vannoy Landing, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-14T14:58:21.264Z,59.8951,-153.1756,109.2,2,ml,,,,0.32,ak,ak023fzrpbhq,2023-12-29T06:11:21.542Z,"53 km ENE of Pedro Bay, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-14T14:05:16.549Z,59.931,-152.1963,69.2,1.8,ml,,,,0.27,ak,ak023fzrdy6e,2023-12-29T06:11:20.890Z,"26 km W of Happy Valley, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-14T13:56:52.530Z,60.0755,-153.062166666667,2.2,-0.39,ml,4,271,,0.06,av,av92154056,2023-12-14T23:59:34.330Z,"66 km ENE of Pedro Bay, Alaska",earthquake,0.84,0.54,0.420562827641233,5,reviewed,av,av
2023-12-14T13:42:12.487Z,59.4813,-152.727,72.3,2.6,ml,,,,0.74,ak,ak023fzr0fny,2024-02-17T22:43:09.040Z,"47 km WNW of Nanwalek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-14T13:30:17.620Z,58.5795,-154.6565,7.75,0.36,ml,7,215,,0.2,av,av91124548,2023-12-15T00:08:07.590Z,"96 km S of Kokhanok, Alaska",earthquake,0.93,1.4,0.265555924145343,7,reviewed,av,av
